Imdb Rank,Title,Season,Episode,Type,Episode Rating,Episode Rating Count,Global Series Rating,Global Rating Count,Duration (min),Genres,Day,Month,Year
7,Avatar: The Last Airbender,3,21,TV Series,9.9,15303,9.3,356635,23.0,"Animation ,Action ,Adventure",19.0,7.0,2008.0
7,Avatar: The Last Airbender,3,18,TV Series,9.0,5389,9.3,356635,23.0,"Animation ,Action ,Adventure",19.0,7.0,2008.0
7,Avatar: The Last Airbender,3,14,TV Series,8.6,4455,9.3,356635,23.0,"Animation ,Action ,Adventure",16.0,7.0,2008.0
7,Avatar: The Last Airbender,3,16,TV Series,8.9,4818,9.3,356635,23.0,"Animation ,Action ,Adventure",17.0,7.0,2008.0
7,Avatar: The Last Airbender,3,15,TV Series,9.2,4900,9.3,356635,23.0,"Animation ,Action ,Adventure",16.0,7.0,2008.0
7,Avatar: The Last Airbender,3,20,TV Series,9.8,9109,9.3,356635,23.0,"Animation ,Action ,Adventure",19.0,7.0,2008.0
7,Avatar: The Last Airbender,3,19,TV Series,9.5,5993,9.3,356635,23.0,"Animation ,Action ,Adventure",19.0,7.0,2008.0
7,Avatar: The Last Airbender,3,17,TV Series,8.5,4995,9.3,356635,23.0,"Animation ,Action ,Adventure",18.0,7.0,2008.0
7,Avatar: The Last Airbender,2,17,TV Series,9.1,4747,9.3,356635,23.0,"Animation ,Action ,Adventure",3.0,11.0,2006.0
7,Avatar: The Last Airbender,3,6,TV Series,9.5,5965,9.3,356635,23.0,"Animation ,Action ,Adventure",26.0,10.0,2007.0
7,Avatar: The Last Airbender,3,7,TV Series,8.1,4274,9.3,356635,23.0,"Animation ,Action ,Adventure",2.0,11.0,2007.0
7,Avatar: The Last Airbender,3,8,TV Series,9.1,5326,9.3,356635,23.0,"Animation ,Action ,Adventure",9.0,11.0,2007.0
7,Avatar: The Last Airbender,3,9,TV Series,7.6,4565,9.3,356635,23.0,"Animation ,Action ,Adventure",16.0,11.0,2007.0
7,Avatar: The Last Airbender,3,10,TV Series,9.1,4817,9.3,356635,23.0,"Animation ,Action ,Adventure",30.0,11.0,2007.0
7,Avatar: The Last Airbender,3,11,TV Series,9.4,5207,9.3,356635,23.0,"Animation ,Action ,Adventure",30.0,11.0,2007.0
7,Avatar: The Last Airbender,3,12,TV Series,8.9,4658,9.3,356635,23.0,"Animation ,Action ,Adventure",14.0,7.0,2008.0
7,Avatar: The Last Airbender,3,5,TV Series,8.5,4968,9.3,356635,23.0,"Animation ,Action ,Adventure",19.0,10.0,2007.0
8,Blue Planet II,1,4,TV Mini Series,8.8,1064,9.3,45730,364.0,Documentary,19.0,11.0,2017.0
8,Blue Planet II,1,1,TV Mini Series,9.1,1563,9.3,45730,364.0,Documentary,20.0,1.0,2018.0
8,Blue Planet II,1,3,TV Mini Series,9.0,1217,9.3,45730,364.0,Documentary,3.0,2.0,2018.0
8,Blue Planet II,1,2,TV Mini Series,9.1,1441,9.3,45730,364.0,Documentary,27.0,1.0,2018.0
8,Blue Planet II,1,6,TV Mini Series,8.8,926,9.3,45730,364.0,Documentary,3.0,12.0,2017.0
8,Blue Planet II,1,5,TV Mini Series,8.9,1007,9.3,45730,364.0,Documentary,26.0,11.0,2017.0
8,Blue Planet II,1,7,TV Mini Series,8.4,837,9.3,45730,364.0,Documentary,10.0,12.0,2017.0
9,The Sopranos,6,6,TV Series,8.5,6083,9.2,461751,55.0,"Crime ,Drama",16.0,4.0,2006.0
9,The Sopranos,6,7,TV Series,8.2,6112,9.2,461751,55.0,"Crime ,Drama",23.0,4.0,2006.0
9,The Sopranos,6,8,TV Series,8.3,6043,9.2,461751,55.0,"Crime ,Drama",30.0,4.0,2006.0
9,The Sopranos,6,9,TV Series,8.3,6138,9.2,461751,55.0,"Crime ,Drama",7.0,5.0,2006.0
9,The Sopranos,6,10,TV Series,8.1,5818,9.2,461751,55.0,"Crime ,Drama",14.0,5.0,2006.0
9,The Sopranos,6,11,TV Series,8.7,6189,9.2,461751,55.0,"Crime ,Drama",21.0,5.0,2006.0
9,The Sopranos,6,12,TV Series,8.2,6015,9.2,461751,55.0,"Crime ,Drama",4.0,6.0,2006.0
9,The Sopranos,6,13,TV Series,9.1,7390,9.2,461751,55.0,"Crime ,Drama",8.0,4.0,2007.0
9,The Sopranos,6,14,TV Series,8.8,6551,9.2,461751,55.0,"Crime ,Drama",15.0,4.0,2007.0
9,The Sopranos,6,15,TV Series,8.5,6241,9.2,461751,55.0,"Crime ,Drama",22.0,4.0,2007.0
9,The Sopranos,6,16,TV Series,7.9,6168,9.2,461751,55.0,"Crime ,Drama",29.0,4.0,2007.0
9,The Sopranos,6,17,TV Series,8.9,6657,9.2,461751,55.0,"Crime ,Drama",6.0,5.0,2007.0
9,The Sopranos,6,18,TV Series,9.1,7971,9.2,461751,55.0,"Crime ,Drama",13.0,5.0,2007.0
9,The Sopranos,6,19,TV Series,9.3,7415,9.2,461751,55.0,"Crime ,Drama",20.0,5.0,2007.0
9,The Sopranos,6,20,TV Series,9.6,9240,9.2,461751,55.0,"Crime ,Drama",3.0,6.0,2007.0
9,The Sopranos,6,21,TV Series,9.4,12930,9.2,461751,55.0,"Crime ,Drama",10.0,6.0,2007.0
9,The Sopranos,2,10,TV Series,8.4,6857,9.2,461751,55.0,"Crime ,Drama",19.0,3.0,2000.0
9,The Sopranos,2,11,TV Series,8.1,6893,9.2,461751,55.0,"Crime ,Drama",26.0,3.0,2000.0
9,The Sopranos,2,12,TV Series,9.3,8703,9.2,461751,55.0,"Crime ,Drama",2.0,4.0,2000.0
9,The Sopranos,2,13,TV Series,9.4,9528,9.2,461751,55.0,"Crime ,Drama",9.0,4.0,2000.0
9,The Sopranos,3,1,TV Series,8.6,7319,9.2,461751,55.0,"Crime ,Drama",4.0,3.0,2001.0
9,The Sopranos,3,2,TV Series,8.6,7270,9.2,461751,55.0,"Crime ,Drama",4.0,3.0,2001.0
9,The Sopranos,3,3,TV Series,8.4,6751,9.2,461751,55.0,"Crime ,Drama",11.0,3.0,2001.0
9,The Sopranos,3,4,TV Series,9.1,8064,9.2,461751,55.0,"Crime ,Drama",18.0,3.0,2001.0
9,The Sopranos,3,5,TV Series,8.6,6926,9.2,461751,55.0,"Crime ,Drama",25.0,3.0,2001.0
9,The Sopranos,3,6,TV Series,8.7,7408,9.2,461751,55.0,"Crime ,Drama",1.0,4.0,2001.0
9,The Sopranos,3,7,TV Series,8.4,6608,9.2,461751,55.0,"Crime ,Drama",8.0,4.0,2001.0
9,The Sopranos,3,8,TV Series,8.3,6518,9.2,461751,55.0,"Crime ,Drama",15.0,4.0,2001.0
9,The Sopranos,3,9,TV Series,8.0,6491,9.2,461751,55.0,"Crime ,Drama",22.0,4.0,2001.0
9,The Sopranos,3,10,TV Series,8.5,6663,9.2,461751,55.0,"Crime ,Drama",29.0,4.0,2001.0
9,The Sopranos,3,11,TV Series,9.7,15286,9.2,461751,55.0,"Crime ,Drama",6.0,5.0,2001.0
9,The Sopranos,3,12,TV Series,9.2,7684,9.2,461751,55.0,"Crime ,Drama",13.0,5.0,2001.0
9,The Sopranos,3,13,TV Series,9.0,7464,9.2,461751,55.0,"Crime ,Drama",20.0,5.0,2001.0
9,The Sopranos,4,1,TV Series,8.2,6509,9.2,461751,55.0,"Crime ,Drama",15.0,9.0,2002.0
9,The Sopranos,4,2,TV Series,8.3,6349,9.2,461751,55.0,"Crime ,Drama",22.0,9.0,2002.0
9,The Sopranos,4,3,TV Series,7.8,6793,9.2,461751,55.0,"Crime ,Drama",29.0,9.0,2002.0
9,The Sopranos,4,4,TV Series,8.4,6475,9.2,461751,55.0,"Crime ,Drama",6.0,10.0,2002.0
9,The Sopranos,4,5,TV Series,8.1,6303,9.2,461751,55.0,"Crime ,Drama",13.0,10.0,2002.0
9,The Sopranos,4,6,TV Series,8.4,6372,9.2,461751,55.0,"Crime ,Drama",20.0,10.0,2002.0
9,The Sopranos,4,7,TV Series,8.1,6193,9.2,461751,55.0,"Crime ,Drama",27.0,10.0,2002.0
9,The Sopranos,4,8,TV Series,8.1,6103,9.2,461751,55.0,"Crime ,Drama",3.0,11.0,2002.0
9,The Sopranos,4,9,TV Series,9.3,8207,9.2,461751,55.0,"Crime ,Drama",10.0,11.0,2002.0
9,The Sopranos,4,10,TV Series,8.9,6799,9.2,461751,55.0,"Crime ,Drama",17.0,11.0,2002.0
9,The Sopranos,4,11,TV Series,8.0,6088,9.2,461751,55.0,"Crime ,Drama",24.0,11.0,2002.0
9,The Sopranos,4,12,TV Series,8.2,6100,9.2,461751,55.0,"Crime ,Drama",1.0,12.0,2002.0
9,The Sopranos,4,13,TV Series,9.3,8500,9.2,461751,55.0,"Crime ,Drama",8.0,12.0,2002.0
9,The Sopranos,5,1,TV Series,8.6,6469,9.2,461751,55.0,"Crime ,Drama",7.0,3.0,2004.0
9,The Sopranos,5,2,TV Series,8.3,6053,9.2,461751,55.0,"Crime ,Drama",14.0,3.0,2004.0
9,The Sopranos,5,3,TV Series,8.6,6297,9.2,461751,55.0,"Crime ,Drama",21.0,3.0,2004.0
9,The Sopranos,5,4,TV Series,8.5,6105,9.2,461751,55.0,"Crime ,Drama",28.0,3.0,2004.0
9,The Sopranos,5,5,TV Series,9.3,7674,9.2,461751,55.0,"Crime ,Drama",4.0,4.0,2004.0
9,The Sopranos,5,6,TV Series,8.2,5986,9.2,461751,55.0,"Crime ,Drama",11.0,4.0,2004.0
9,The Sopranos,5,7,TV Series,7.9,6178,9.2,461751,55.0,"Crime ,Drama",18.0,4.0,2004.0
9,The Sopranos,5,8,TV Series,8.7,6404,9.2,461751,55.0,"Crime ,Drama",25.0,4.0,2004.0
9,The Sopranos,5,9,TV Series,8.8,6365,9.2,461751,55.0,"Crime ,Drama",2.0,5.0,2004.0
9,The Sopranos,5,10,TV Series,8.6,6295,9.2,461751,55.0,"Crime ,Drama",9.0,5.0,2004.0
9,The Sopranos,5,11,TV Series,8.6,7819,9.2,461751,55.0,"Crime ,Drama",16.0,5.0,2004.0
9,The Sopranos,5,12,TV Series,9.7,10350,9.2,461751,55.0,"Crime ,Drama",23.0,5.0,2004.0
9,The Sopranos,1,1,TV Series,8.4,11845,9.2,461751,55.0,"Crime ,Drama",10.0,1.0,1999.0
9,The Sopranos,1,2,TV Series,8.3,9537,9.2,461751,55.0,"Crime ,Drama",17.0,1.0,1999.0
9,The Sopranos,1,3,TV Series,8.6,9273,9.2,461751,55.0,"Crime ,Drama",24.0,1.0,1999.0
9,The Sopranos,1,4,TV Series,8.6,8978,9.2,461751,55.0,"Crime ,Drama",31.0,1.0,1999.0
9,The Sopranos,1,5,TV Series,8.9,10283,9.2,461751,55.0,"Crime ,Drama",7.0,2.0,1999.0
9,The Sopranos,1,6,TV Series,8.5,8517,9.2,461751,55.0,"Crime ,Drama",14.0,2.0,1999.0
9,The Sopranos,1,7,TV Series,8.3,8238,9.2,461751,55.0,"Crime ,Drama",21.0,2.0,1999.0
9,The Sopranos,1,8,TV Series,8.6,8276,9.2,461751,55.0,"Crime ,Drama",28.0,2.0,1999.0
9,The Sopranos,1,9,TV Series,8.5,8176,9.2,461751,55.0,"Crime ,Drama",7.0,3.0,1999.0
9,The Sopranos,1,10,TV Series,7.8,8140,9.2,461751,55.0,"Crime ,Drama",14.0,3.0,1999.0
9,The Sopranos,1,11,TV Series,8.8,8104,9.2,461751,55.0,"Crime ,Drama",21.0,3.0,1999.0
9,The Sopranos,1,12,TV Series,9.1,8974,9.2,461751,55.0,"Crime ,Drama",28.0,3.0,1999.0
9,The Sopranos,1,13,TV Series,9.2,8907,9.2,461751,55.0,"Crime ,Drama",4.0,4.0,1999.0
9,The Sopranos,2,1,TV Series,8.2,7513,9.2,461751,55.0,"Crime ,Drama",16.0,1.0,2000.0
9,The Sopranos,2,2,TV Series,8.0,7263,9.2,461751,55.0,"Crime ,Drama",23.0,1.0,2000.0
9,The Sopranos,2,3,TV Series,8.4,7249,9.2,461751,55.0,"Crime ,Drama",30.0,1.0,2000.0
9,The Sopranos,2,4,TV Series,8.5,7806,9.2,461751,55.0,"Crime ,Drama",6.0,2.0,2000.0
9,The Sopranos,2,5,TV Series,8.5,7171,9.2,461751,55.0,"Crime ,Drama",13.0,2.0,2000.0
9,The Sopranos,2,6,TV Series,8.6,7313,9.2,461751,55.0,"Crime ,Drama",20.0,2.0,2000.0
9,The Sopranos,2,7,TV Series,8.7,7584,9.2,461751,55.0,"Crime ,Drama",27.0,2.0,2000.0
9,The Sopranos,2,8,TV Series,8.8,7417,9.2,461751,55.0,"Crime ,Drama",5.0,3.0,2000.0
9,The Sopranos,2,9,TV Series,8.8,7385,9.2,461751,55.0,"Crime ,Drama",12.0,3.0,2000.0
9,The Sopranos,6,2,TV Series,8.7,7033,9.2,461751,55.0,"Crime ,Drama",19.0,3.0,2006.0
9,The Sopranos,6,3,TV Series,8.8,6803,9.2,461751,55.0,"Crime ,Drama",26.0,3.0,2006.0
9,The Sopranos,5,13,TV Series,9.3,7246,9.2,461751,55.0,"Crime ,Drama",6.0,6.0,2004.0
9,The Sopranos,6,1,TV Series,9.2,7518,9.2,461751,55.0,"Crime ,Drama",12.0,3.0,2006.0
9,The Sopranos,6,4,TV Series,8.4,6154,9.2,461751,55.0,"Crime ,Drama",2.0,4.0,2006.0
9,The Sopranos,6,5,TV Series,8.8,6413,9.2,461751,55.0,"Crime ,Drama",9.0,4.0,2006.0
10,Cosmos: A Spacetime Odyssey,1,13,TV Mini Series,9.4,1786,9.3,127454,557.0,Documentary,8.0,6.0,2014.0
10,Cosmos: A Spacetime Odyssey,1,10,TV Mini Series,9.1,1729,9.3,127454,557.0,Documentary,11.0,5.0,2014.0
10,Cosmos: A Spacetime Odyssey,1,4,TV Mini Series,9.0,2321,9.3,127454,557.0,Documentary,30.0,3.0,2014.0
10,Cosmos: A Spacetime Odyssey,1,3,TV Mini Series,9.0,2444,9.3,127454,557.0,Documentary,23.0,3.0,2014.0
10,Cosmos: A Spacetime Odyssey,1,11,TV Mini Series,9.0,1674,9.3,127454,557.0,Documentary,18.0,5.0,2014.0
10,Cosmos: A Spacetime Odyssey,1,12,TV Mini Series,9.1,1589,9.3,127454,557.0,Documentary,1.0,6.0,2014.0
10,Cosmos: A Spacetime Odyssey,1,9,TV Mini Series,9.0,1716,9.3,127454,557.0,Documentary,4.0,5.0,2014.0
10,Cosmos: A Spacetime Odyssey,1,6,TV Mini Series,8.7,1852,9.3,127454,557.0,Documentary,13.0,4.0,2014.0
10,Cosmos: A Spacetime Odyssey,1,7,TV Mini Series,8.8,1842,9.3,127454,557.0,Documentary,20.0,4.0,2014.0
10,Cosmos: A Spacetime Odyssey,1,8,TV Mini Series,8.9,1735,9.3,127454,557.0,Documentary,27.0,4.0,2014.0
10,Cosmos: A Spacetime Odyssey,1,1,TV Mini Series,9.1,3541,9.3,127454,557.0,Documentary,9.0,3.0,2014.0
10,Cosmos: A Spacetime Odyssey,1,5,TV Mini Series,9.0,2062,9.3,127454,557.0,Documentary,6.0,4.0,2014.0
10,Cosmos: A Spacetime Odyssey,1,2,TV Mini Series,8.9,2700,9.3,127454,557.0,Documentary,16.0,3.0,2014.0
11,Cosmos,1,12,TV Mini Series,8.9,511,9.3,43536,780.0,Documentary,14.0,12.0,1980.0
11,Cosmos,1,13,TV Mini Series,9.0,525,9.3,43536,780.0,Documentary,21.0,12.0,1980.0
11,Cosmos,1,9,TV Mini Series,9.0,529,9.3,43536,780.0,Documentary,23.0,11.0,1980.0
11,Cosmos,1,10,TV Mini Series,9.0,533,9.3,43536,780.0,Documentary,30.0,11.0,1980.0
11,Cosmos,1,11,TV Mini Series,8.8,512,9.3,43536,780.0,Documentary,7.0,12.0,1980.0
11,Cosmos,1,5,TV Mini Series,8.9,566,9.3,43536,780.0,Documentary,26.0,10.0,1980.0
11,Cosmos,1,4,TV Mini Series,8.9,573,9.3,43536,780.0,Documentary,19.0,10.0,1980.0
11,Cosmos,1,6,TV Mini Series,8.8,543,9.3,43536,780.0,Documentary,2.0,11.0,1980.0
11,Cosmos,1,7,TV Mini Series,8.8,542,9.3,43536,780.0,Documentary,9.0,11.0,1980.0
11,Cosmos,1,8,TV Mini Series,9.1,563,9.3,43536,780.0,Documentary,16.0,11.0,1980.0
11,Cosmos,1,2,TV Mini Series,9.0,663,9.3,43536,780.0,Documentary,5.0,10.0,1980.0
11,Cosmos,1,1,TV Mini Series,8.9,810,9.3,43536,780.0,Documentary,28.0,9.0,1980.0
11,Cosmos,1,3,TV Mini Series,8.8,615,9.3,43536,780.0,Documentary,12.0,10.0,1980.0
12,Our Planet,2,2,TV Series,8.7,398,9.3,50166,50.0,Documentary,14.0,6.0,2023.0
12,Our Planet,2,1,TV Series,8.6,467,9.3,50166,50.0,Documentary,14.0,6.0,2023.0
12,Our Planet,1,7,TV Series,8.8,1430,9.3,50166,50.0,Documentary,5.0,4.0,2019.0
12,Our Planet,1,8,TV Series,9.1,1509,9.3,50166,50.0,Documentary,5.0,4.0,2019.0
12,Our Planet,2,4,TV Series,8.7,351,9.3,50166,50.0,Documentary,14.0,6.0,2023.0
12,Our Planet,2,3,TV Series,8.8,370,9.3,50166,50.0,Documentary,14.0,6.0,2023.0
12,Our Planet,1,4,TV Series,8.8,1696,9.3,50166,50.0,Documentary,5.0,4.0,2019.0
12,Our Planet,1,3,TV Series,9.1,1906,9.3,50166,50.0,Documentary,5.0,4.0,2019.0
12,Our Planet,1,5,TV Series,8.8,1559,9.3,50166,50.0,Documentary,5.0,4.0,2019.0
12,Our Planet,1,6,TV Series,9.0,1553,9.3,50166,50.0,Documentary,5.0,4.0,2019.0
12,Our Planet,1,2,TV Series,9.2,2197,9.3,50166,50.0,Documentary,5.0,4.0,2019.0
12,Our Planet,1,1,TV Series,9.0,2552,9.3,50166,50.0,Documentary,5.0,4.0,2019.0
13,Game of Thrones,1,2,TV Series,8.6,40794,9.2,2258992,55.0,"Action ,Adventure ,Drama",24.0,4.0,2011.0
13,Game of Thrones,1,3,TV Series,8.5,38628,9.2,2258992,55.0,"Action ,Adventure ,Drama",1.0,5.0,2011.0
13,Game of Thrones,1,9,TV Series,9.6,50324,9.2,2258992,55.0,"Action ,Adventure ,Drama",12.0,6.0,2011.0
13,Game of Thrones,1,8,TV Series,8.9,35824,9.2,2258992,55.0,"Action ,Adventure ,Drama",5.0,6.0,2011.0
13,Game of Thrones,8,6,TV Series,4.0,259382,9.2,2258992,55.0,"Action ,Adventure ,Drama",19.0,5.0,2019.0
13,Game of Thrones,8,5,TV Series,6.0,198737,9.2,2258992,55.0,"Action ,Adventure ,Drama",12.0,5.0,2019.0
13,Game of Thrones,8,4,TV Series,5.5,170234,9.2,2258992,55.0,"Action ,Adventure ,Drama",5.0,5.0,2019.0
13,Game of Thrones,8,3,TV Series,7.5,223365,9.2,2258992,55.0,"Action ,Adventure ,Drama",28.0,4.0,2019.0
13,Game of Thrones,8,2,TV Series,7.9,135755,9.2,2258992,55.0,"Action ,Adventure ,Drama",21.0,4.0,2019.0
13,Game of Thrones,8,1,TV Series,7.6,137023,9.2,2258992,55.0,"Action ,Adventure ,Drama",14.0,4.0,2019.0
13,Game of Thrones,7,7,TV Series,9.4,68451,9.2,2258992,55.0,"Action ,Adventure ,Drama",27.0,8.0,2017.0
13,Game of Thrones,7,6,TV Series,9.0,68392,9.2,2258992,55.0,"Action ,Adventure ,Drama",20.0,8.0,2017.0
13,Game of Thrones,7,5,TV Series,8.7,47340,9.2,2258992,55.0,"Action ,Adventure ,Drama",13.0,8.0,2017.0
13,Game of Thrones,7,4,TV Series,9.7,93802,9.2,2258992,55.0,"Action ,Adventure ,Drama",6.0,8.0,2017.0
13,Game of Thrones,7,3,TV Series,9.1,50009,9.2,2258992,55.0,"Action ,Adventure ,Drama",30.0,7.0,2017.0
13,Game of Thrones,7,2,TV Series,8.8,47613,9.2,2258992,55.0,"Action ,Adventure ,Drama",23.0,7.0,2017.0
13,Game of Thrones,7,1,TV Series,8.5,54236,9.2,2258992,55.0,"Action ,Adventure ,Drama",16.0,7.0,2017.0
13,Game of Thrones,6,10,TV Series,9.9,158709,9.2,2258992,55.0,"Action ,Adventure ,Drama",26.0,6.0,2016.0
13,Game of Thrones,6,9,TV Series,9.9,222727,9.2,2258992,55.0,"Action ,Adventure ,Drama",19.0,6.0,2016.0
13,Game of Thrones,6,8,TV Series,8.3,40412,9.2,2258992,55.0,"Action ,Adventure ,Drama",12.0,6.0,2016.0
13,Game of Thrones,6,7,TV Series,8.5,36178,9.2,2258992,55.0,"Action ,Adventure ,Drama",5.0,6.0,2016.0
13,Game of Thrones,6,6,TV Series,8.3,36965,9.2,2258992,55.0,"Action ,Adventure ,Drama",29.0,5.0,2016.0
13,Game of Thrones,6,5,TV Series,9.7,77450,9.2,2258992,55.0,"Action ,Adventure ,Drama",22.0,5.0,2016.0
13,Game of Thrones,6,4,TV Series,9.0,40141,9.2,2258992,55.0,"Action ,Adventure ,Drama",15.0,5.0,2016.0
13,Game of Thrones,6,3,TV Series,8.6,37443,9.2,2258992,55.0,"Action ,Adventure ,Drama",8.0,5.0,2016.0
13,Game of Thrones,6,2,TV Series,9.3,50386,9.2,2258992,55.0,"Action ,Adventure ,Drama",1.0,5.0,2016.0
13,Game of Thrones,6,1,TV Series,8.4,43219,9.2,2258992,55.0,"Action ,Adventure ,Drama",24.0,4.0,2016.0
13,Game of Thrones,5,10,TV Series,9.1,46655,9.2,2258992,55.0,"Action ,Adventure ,Drama",14.0,6.0,2015.0
13,Game of Thrones,5,9,TV Series,9.4,47858,9.2,2258992,55.0,"Action ,Adventure ,Drama",7.0,6.0,2015.0
13,Game of Thrones,5,8,TV Series,9.8,107504,9.2,2258992,55.0,"Action ,Adventure ,Drama",31.0,5.0,2015.0
13,Game of Thrones,5,7,TV Series,8.8,32793,9.2,2258992,55.0,"Action ,Adventure ,Drama",24.0,5.0,2015.0
13,Game of Thrones,5,6,TV Series,7.9,33960,9.2,2258992,55.0,"Action ,Adventure ,Drama",17.0,5.0,2015.0
13,Game of Thrones,5,5,TV Series,8.5,30432,9.2,2258992,55.0,"Action ,Adventure ,Drama",10.0,5.0,2015.0
13,Game of Thrones,5,4,TV Series,8.5,30270,9.2,2258992,55.0,"Action ,Adventure ,Drama",3.0,5.0,2015.0
13,Game of Thrones,5,3,TV Series,8.4,29559,9.2,2258992,55.0,"Action ,Adventure ,Drama",26.0,4.0,2015.0
13,Game of Thrones,5,2,TV Series,8.3,30400,9.2,2258992,55.0,"Action ,Adventure ,Drama",19.0,4.0,2015.0
13,Game of Thrones,3,6,TV Series,8.7,31558,9.2,2258992,55.0,"Action ,Adventure ,Drama",5.0,5.0,2013.0
13,Game of Thrones,3,7,TV Series,8.6,30625,9.2,2258992,55.0,"Action ,Adventure ,Drama",12.0,5.0,2013.0
13,Game of Thrones,3,8,TV Series,8.9,31318,9.2,2258992,55.0,"Action ,Adventure ,Drama",19.0,5.0,2013.0
13,Game of Thrones,3,9,TV Series,9.9,116509,9.2,2258992,55.0,"Action ,Adventure ,Drama",2.0,6.0,2013.0
13,Game of Thrones,3,10,TV Series,9.1,35159,9.2,2258992,55.0,"Action ,Adventure ,Drama",9.0,6.0,2013.0
13,Game of Thrones,4,1,TV Series,9.0,38410,9.2,2258992,55.0,"Action ,Adventure ,Drama",6.0,4.0,2014.0
13,Game of Thrones,4,2,TV Series,9.7,60060,9.2,2258992,55.0,"Action ,Adventure ,Drama",13.0,4.0,2014.0
13,Game of Thrones,4,3,TV Series,8.7,33215,9.2,2258992,55.0,"Action ,Adventure ,Drama",20.0,4.0,2014.0
13,Game of Thrones,4,4,TV Series,8.7,32026,9.2,2258992,55.0,"Action ,Adventure ,Drama",27.0,4.0,2014.0
13,Game of Thrones,4,5,TV Series,8.6,31293,9.2,2258992,55.0,"Action ,Adventure ,Drama",4.0,5.0,2014.0
13,Game of Thrones,4,6,TV Series,9.7,58281,9.2,2258992,55.0,"Action ,Adventure ,Drama",11.0,5.0,2014.0
13,Game of Thrones,4,7,TV Series,9.0,34470,9.2,2258992,55.0,"Action ,Adventure ,Drama",18.0,5.0,2014.0
13,Game of Thrones,4,8,TV Series,9.7,59791,9.2,2258992,55.0,"Action ,Adventure ,Drama",1.0,6.0,2014.0
13,Game of Thrones,4,9,TV Series,9.6,52603,9.2,2258992,55.0,"Action ,Adventure ,Drama",8.0,6.0,2014.0
13,Game of Thrones,4,10,TV Series,9.6,51350,9.2,2258992,55.0,"Action ,Adventure ,Drama",15.0,6.0,2014.0
13,Game of Thrones,5,1,TV Series,8.3,33572,9.2,2258992,55.0,"Action ,Adventure ,Drama",12.0,4.0,2015.0
13,Game of Thrones,3,5,TV Series,8.9,32070,9.2,2258992,55.0,"Action ,Adventure ,Drama",28.0,4.0,2013.0
13,Game of Thrones,3,4,TV Series,9.5,41908,9.2,2258992,55.0,"Action ,Adventure ,Drama",21.0,4.0,2013.0
13,Game of Thrones,3,3,TV Series,8.7,31128,9.2,2258992,55.0,"Action ,Adventure ,Drama",14.0,4.0,2013.0
13,Game of Thrones,3,2,TV Series,8.5,30773,9.2,2258992,55.0,"Action ,Adventure ,Drama",7.0,4.0,2013.0
13,Game of Thrones,3,1,TV Series,8.6,33349,9.2,2258992,55.0,"Action ,Adventure ,Drama",31.0,3.0,2013.0
13,Game of Thrones,2,10,TV Series,9.3,38077,9.2,2258992,55.0,"Action ,Adventure ,Drama",3.0,6.0,2012.0
13,Game of Thrones,2,9,TV Series,9.7,54064,9.2,2258992,55.0,"Action ,Adventure ,Drama",27.0,5.0,2012.0
13,Game of Thrones,2,8,TV Series,8.6,31261,9.2,2258992,55.0,"Action ,Adventure ,Drama",20.0,5.0,2012.0
13,Game of Thrones,2,7,TV Series,8.8,31658,9.2,2258992,55.0,"Action ,Adventure ,Drama",13.0,5.0,2012.0
13,Game of Thrones,2,6,TV Series,8.9,32540,9.2,2258992,55.0,"Action ,Adventure ,Drama",6.0,5.0,2012.0
13,Game of Thrones,2,5,TV Series,8.6,31205,9.2,2258992,55.0,"Action ,Adventure ,Drama",29.0,4.0,2012.0
13,Game of Thrones,2,4,TV Series,8.6,31046,9.2,2258992,55.0,"Action ,Adventure ,Drama",22.0,4.0,2012.0
13,Game of Thrones,2,3,TV Series,8.7,31976,9.2,2258992,55.0,"Action ,Adventure ,Drama",15.0,4.0,2012.0
